period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,country
2018-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2018-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2018-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2018-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2018-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2018-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2018-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),6.72,$/MCF,Belgium
2019-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2019-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.93,$/MCF,Belgium
2019-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),3.47,$/MCF,Belgium
2019-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),6.22,$/MCF,Belgium
2019-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),4.17,$/MCF,Belgium
2020-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),4.27,$/MCF,Belgium
2020-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),3.68,$/MCF,Belgium
2020-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),2.17,$/MCF,Belgium
2020-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),3.38,$/MCF,Belgium
2020-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.28,$/MCF,Belgium
2020-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2020-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2020-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2020-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2020-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.63,$/MCF,Belgium
2020-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),7.24,$/MCF,Belgium
2020-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),4.65,$/MCF,Belgium
2021-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),7.35,$/MCF,Belgium
2021-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2021-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2022-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),9.33,$/MCF,Belgium
2022-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),10.13,$/MCF,Belgium
2022-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),13.83,$/MCF,Belgium
2022-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),8.29,$/MCF,Belgium
2022-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),11.83,$/MCF,Belgium
2022-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),12.81,$/MCF,Belgium
2022-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2022-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),13.94,$/MCF,Belgium
2022-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),13.42,$/MCF,Belgium
2022-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),22.74,$/MCF,Belgium
2022-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2022-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),9.35,$/MCF,Belgium
2023-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),8.36,$/MCF,Belgium
2023-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),8.16,$/MCF,Belgium
2023-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),12.64,$/MCF,Belgium
2023-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.34,$/MCF,Belgium
2023-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),4.57,$/MCF,Belgium
2023-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.2,$/MCF,Belgium
2023-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2023-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),2.98,$/MCF,Belgium
2023-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.53,$/MCF,Belgium
2023-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),6.25,$/MCF,Belgium
2023-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),7.16,$/MCF,Belgium
2023-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),6.14,$/MCF,Belgium
2024-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),6.63,$/MCF,Belgium
2024-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.89,$/MCF,Belgium
2024-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.29,$/MCF,Belgium
2024-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.17,$/MCF,Belgium
2024-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2024-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2024-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2024-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2024-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),5.53,$/MCF,Belgium
2024-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),11.58,$/MCF,Belgium
2024-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2024-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),,$/MCF,Belgium
2025-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),6.92,$/MCF,Belgium
2025-02-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),13.11,$/MCF,Belgium
2025-03-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),10.26,$/MCF,Belgium
2025-04-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),12.44,$/MCF,Belgium
2025-05-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),9.27,$/MCF,Belgium
2025-06-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),9.73,$/MCF,Belgium
2025-07-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),7.96,$/MCF,Belgium
2025-08-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),7.96,$/MCF,Belgium
2025-09-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),7.85,$/MCF,Belgium
2025-10-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),8.85,$/MCF,Belgium
2025-11-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),9.97,$/MCF,Belgium
2025-12-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),10.62,$/MCF,Belgium
2026-01-01,NUS-NBE,BEL,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NBE_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Belgium (Dollars per Thousand Cubic Feet),9.76,$/MCF,Belgium
2018-01-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-02-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-03-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-04-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-05-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-06-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-07-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-08-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-09-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),4.99,$/MCF,Italy
2018-10-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),6.72,$/MCF,Italy
2018-11-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),,$/MCF,Italy
2018-12-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),7.79,$/MCF,Italy
2019-01-01,NUS-NIT,ITA,EPG0,Natural Gas,EVE,Exports by Vessel,NGM_EPG0_EVE_NUS-NIT_DMCF,Price of Liquefied U.S. Natural Gas Exports by Vessel to Italy (Dollars per Thousand Cubic Feet),6.0,$/MCF,Italy
